,entry,country,area,date,number,position,year,month,day
2631,2631,臺南市,西港區,2014/5/13,0.0,臺南市西港區,2014,5,13
2632,2632,臺南市,東山區,2014/5/13,0.0,臺南市東山區,2014,5,13
2633,2633,桃園市,楊梅區,2015/5/13,5.0,桃園市楊梅區,2015,5,13
2634,2634,新竹縣,新埔鎮,2015/5/13,3.1,新竹縣新埔鎮,2015,5,13
2635,2635,彰化縣,溪洲鄉,2015/5/13,2.066666667,彰化縣溪洲鄉,2015,5,13
2636,2636,彰化縣,二水鄉,2015/5/13,1.8666666669999998,彰化縣二水鄉,2015,5,13
2637,2637,臺南市,六甲區,2015/5/13,0.303030303,臺南市六甲區,2015,5,13
2638,2638,高雄市,大寮區,2015/5/13,0.0,高雄市大寮區,2015,5,13
2639,2639,高雄市,美濃區,2016/5/13,59.99999939999999,高雄市美濃區,2016,5,13
2640,2640,苗栗縣,銅鑼鄉,1999/5/14,5.0,苗栗縣銅鑼鄉,1999,5,14
2641,2641,台東縣,池上鄉,1999/5/14,4.0,台東縣池上鄉,1999,5,14
2642,2642,台東縣,鹿野鄉,1999/5/14,4.0,台東縣鹿野鄉,1999,5,14
2643,2643,台東縣,關山鎮,1999/5/14,2.0,台東縣關山鎮,1999,5,14
2644,2644,臺南市,下營區,2008/5/14,54.99999996,臺南市下營區,2008,5,14
2645,2645,臺南市,白河區,2008/5/14,24.99999996,臺南市白河區,2008,5,14
2646,2646,臺南市,柳營區,2008/5/14,15.0,臺南市柳營區,2008,5,14
2647,2647,新竹縣,峨眉鄉,2008/5/14,5.487804877,新竹縣峨眉鄉,2008,5,14
2648,2648,臺南市,善化區,2008/5/14,4.99999999,臺南市善化區,2008,5,14
2649,2649,新竹縣,北埔鄉,2008/5/14,0.833333333,新竹縣北埔鄉,2008,5,14
2650,2650,臺南市,官田區,2008/5/14,0.609756098,臺南市官田區,2008,5,14
2651,2651,彰化縣,社頭鄉,2008/5/14,0.333333333,彰化縣社頭鄉,2008,5,14
2652,2652,臺南市,新化區,2008/5/14,0.0,臺南市新化區,2008,5,14
2653,2653,臺南市,新市區,2008/5/14,0.0,臺南市新市區,2008,5,14
2654,2654,彰化縣,二水鄉,2009/5/14,20.9999999,彰化縣二水鄉,2009,5,14
2655,2655,南投縣,南投市,2009/5/14,14.125,南投縣南投市,2009,5,14
2656,2656,彰化縣,田中鎮,2009/5/14,9.999999995,彰化縣田中鎮,2009,5,14
2657,2657,南投縣,草屯鎮,2009/5/14,9.2,南投縣草屯鎮,2009,5,14
2658,2658,彰化縣,社頭鄉,2009/5/14,8.999999999,彰化縣社頭鄉,2009,5,14
2659,2659,南投縣,名間鄉,2009/5/14,8.933333333,南投縣名間鄉,2009,5,14
2660,2660,臺中市,霧峰區,2009/5/14,8.333333319,臺中市霧峰區,2009,5,14
2661,2661,花蓮縣,玉里鎮,2009/5/14,6.4375,花蓮縣玉里鎮,2009,5,14
2662,2662,臺中市,烏日區,2009/5/14,4.4,臺中市烏日區,2009,5,14
2663,2663,嘉義縣,民雄鄉,2009/5/14,2.557003257,嘉義縣民雄鄉,2009,5,14
2664,2664,嘉義縣,溪口鄉,2009/5/14,2.204724409,嘉義縣溪口鄉,2009,5,14
2665,2665,嘉義縣,新港鄉,2009/5/14,1.83908046,嘉義縣新港鄉,2009,5,14
2666,2666,嘉義縣,大林鎮,2009/5/14,1.6666666669999999,嘉義縣大林鎮,2009,5,14
2667,2667,彰化縣,員林鎮,2009/5/14,1.2499999990000001,彰化縣員林鎮,2009,5,14
2668,2668,彰化縣,花壇鄉,2009/5/14,0.6,彰化縣花壇鄉,2009,5,14
2669,2669,彰化縣,大村鄉,2009/5/14,0.25,彰化縣大村鄉,2009,5,14
2670,2670,南投縣,名間鄉,2010/5/14,22.0,南投縣名間鄉,2010,5,14
2671,2671,南投縣,南投市,2010/5/14,11.25,南投縣南投市,2010,5,14
2672,2672,苗栗縣,銅鑼鄉,2010/5/14,5.0,苗栗縣銅鑼鄉,2010,5,14
2673,2673,台東縣,池上鄉,2010/5/14,4.0,台東縣池上鄉,2010,5,14
2674,2674,台東縣,鹿野鄉,2010/5/14,4.0,台東縣鹿野鄉,2010,5,14
2675,2675,臺中市,霧峰區,2010/5/14,3.0,臺中市霧峰區,2010,5,14
2676,2676,台東縣,關山鎮,2010/5/14,2.0,台東縣關山鎮,2010,5,14
2677,2677,桃園市,龍潭區,2010/6/1,8.7,桃園市龍潭區,2010,6,1
2678,2678,宜蘭縣,礁溪鄉,2010/6/1,4.625,宜蘭縣礁溪鄉,2010,6,1
2679,2679,宜蘭縣,頭城鎮,2010/6/1,3.2,宜蘭縣頭城鎮,2010,6,1
2680,2680,臺中市,大肚區,2010/6/1,2.5,臺中市大肚區,2010,6,1
2681,2681,臺中市,烏日區,2010/6/1,2.0,臺中市烏日區,2010,6,1
2682,2682,臺中市,霧峰區,2010/6/1,2.0,臺中市霧峰區,2010,6,1
2683,2683,臺中市,梧棲區,2010/6/1,1.9230769230000002,臺中市梧棲區,2010,6,1
2684,2684,臺中市,龍井區,2010/6/1,1.8292682930000002,臺中市龍井區,2010,6,1
2685,2685,宜蘭縣,壯圍鄉,2010/6/1,1.111111111,宜蘭縣壯圍鄉,2010,6,1
2686,2686,宜蘭縣,三星鄉,2010/6/1,0.5,宜蘭縣三星鄉,2010,6,1
2687,2687,花蓮縣,玉里鎮,2010/6/1,0.2,花蓮縣玉里鎮,2010,6,1
2688,2688,彰化縣,芳苑鄉,2010/6/1,0.0,彰化縣芳苑鄉,2010,6,1
2689,2689,彰化縣,鹿港鎮,2010/6/1,0.0,彰化縣鹿港鎮,2010,6,1
2690,2690,彰化縣,福興鄉,2010/6/1,0.0,彰化縣福興鄉,2010,6,1
2691,2691,彰化縣,線西鄉,2010/6/1,0.0,彰化縣線西鄉,2010,6,1
2692,2692,桃園市,楊梅區,2010/6/10,5.416666666,桃園市楊梅區,2010,6,10
2693,2693,雲林縣,莿桐鄉,2010/6/10,0.46728972,雲林縣莿桐鄉,2010,6,10
2694,2694,雲林縣,虎尾鎮,2010/6/10,0.192307692,雲林縣虎尾鎮,2010,6,10
2695,2695,雲林縣,斗南鎮,2010/6/10,0.12987013,雲林縣斗南鎮,2010,6,10
2696,2696,雲林縣,西螺鎮,2010/6/10,0.12195122,雲林縣西螺鎮,2010,6,10
2697,2697,雲林縣,二崙鄉,2010/6/10,0.073891626,雲林縣二崙鄉,2010,6,10
2698,2698,南投縣,南投市,2010/6/11,0.666666667,南投縣南投市,2010,6,11
2699,2699,南投縣,草屯鎮,2010/6/11,0.333333333,南投縣草屯鎮,2010,6,11
2700,2700,雲林縣,大埤鄉,2010/6/14,0.271084337,雲林縣大埤鄉,2010,6,14
2701,2701,雲林縣,莿桐鄉,2010/6/14,0.0,雲林縣莿桐鄉,2010,6,14
2702,2702,桃園市,楊梅區,2010/6/15,5.8333333320000005,桃園市楊梅區,2010,6,15
2703,2703,宜蘭縣,礁溪鄉,2010/6/15,2.0,宜蘭縣礁溪鄉,2010,6,15
2704,2704,臺中市,大安區,2010/6/15,2.0,臺中市大安區,2010,6,15
2705,2705,臺中市,霧峰區,2010/6/15,2.0,臺中市霧峰區,2010,6,15
2706,2706,臺中市,大甲區,2010/6/15,2.0,臺中市大甲區,2010,6,15
2707,2707,宜蘭縣,壯圍鄉,2010/6/15,1.888888889,宜蘭縣壯圍鄉,2010,6,15
2708,2708,彰化縣,二林鎮,2010/6/15,1.6666666669999999,彰化縣二林鎮,2010,6,15
2709,2709,宜蘭縣,三星鄉,2010/6/15,0.46666666700000003,宜蘭縣三星鄉,2010,6,15
2710,2710,桃園市,平鎮區,2010/6/15,0.0,桃園市平鎮區,2010,6,15
2711,2711,桃園市,桃園區,2010/6/15,0.0,桃園市桃園區,2010,6,15
2712,2712,彰化縣,伸港鄉,2010/6/15,0.0,彰化縣伸港鄉,2010,6,15
2713,2713,彰化縣,芳苑鄉,2010/6/15,0.0,彰化縣芳苑鄉,2010,6,15
2714,2714,彰化縣,鹿港鎮,2010/6/15,0.0,彰化縣鹿港鎮,2010,6,15
2715,2715,彰化縣,福興鄉,2010/6/15,0.0,彰化縣福興鄉,2010,6,15
2716,2716,彰化縣,線西鄉,2010/6/15,0.0,彰化縣線西鄉,2010,6,15
2717,2717,桃園市,龍潭區,2010/6/16,7.1,桃園市龍潭區,2010,6,16
2718,2718,南投縣,名間鄉,2010/6/17,4.999999983,南投縣名間鄉,2010,6,17
2719,2719,彰化縣,竹塘鄉,2010/6/17,0.75,彰化縣竹塘鄉,2010,6,17
2720,2720,彰化縣,社頭鄉,2010/6/17,0.6521739129999999,彰化縣社頭鄉,2010,6,17
2721,2721,彰化縣,溪州鄉,2010/6/17,0.463576159,彰化縣溪州鄉,2010,6,17
2722,2722,花蓮縣,富里鄉,2010/6/17,0.45,花蓮縣富里鄉,2010,6,17
2723,2723,彰化縣,埤頭鄉,2010/6/17,0.333333333,彰化縣埤頭鄉,2010,6,17
2724,2724,花蓮縣,玉里鎮,2010/6/17,0.2,花蓮縣玉里鎮,2010,6,17
2725,2725,南投縣,南投市,2010/6/17,0.166666667,南投縣南投市,2010,6,17
2726,2726,彰化縣,田中鎮,2010/6/17,0.147058824,彰化縣田中鎮,2010,6,17
2727,2727,南投縣,南投市,2010/6/18,0.5,南投縣南投市,2010,6,18
2728,2728,南投縣,草屯鎮,2010/6/18,0.344827586,南投縣草屯鎮,2010,6,18
2729,2729,雲林縣,斗南鎮,2010/6/18,0.28301886800000003,雲林縣斗南鎮,2010,6,18
2730,2730,雲林縣,西螺鎮,2010/6/18,0.258064516,雲林縣西螺鎮,2010,6,18
2731,2731,雲林縣,斗六市,2010/6/18,0.161290323,雲林縣斗六市,2010,6,18
2732,2732,雲林縣,莿桐鄉,2010/6/18,0.149253731,雲林縣莿桐鄉,2010,6,18
2733,2733,雲林縣,大埤鄉,2010/6/18,0.078740157,雲林縣大埤鄉,2010,6,18
2734,2734,雲林縣,虎尾鎮,2010/6/18,0.0,雲林縣虎尾鎮,2010,6,18
2735,2735,桃園市,楊梅區,2010/6/2,8.999999998,桃園市楊梅區,2010,6,2
2736,2736,南投縣,草屯鎮,2010/6/2,8.833333332999999,南投縣草屯鎮,2010,6,2
2737,2737,雲林縣,水林鄉,2010/6/2,3.75,雲林縣水林鄉,2010,6,2
2738,2738,雲林縣,元長鄉,2010/6/2,3.6363636360000005,雲林縣元長鄉,2010,6,2
2739,2739,雲林縣,北港鎮,2010/6/2,1.111111111,雲林縣北港鎮,2010,6,2
2740,2740,雲林縣,東勢鄉,2010/6/2,0.23809523800000001,雲林縣東勢鄉,2010,6,2
2741,2741,彰化縣,社頭鄉,2010/6/2,0.145631068,彰化縣社頭鄉,2010,6,2
2742,2742,彰化縣,竹塘鄉,2010/6/2,0.082372323,彰化縣竹塘鄉,2010,6,2
2743,2743,彰化縣,大城鄉,2010/6/2,0.0,彰化縣大城鄉,2010,6,2
2744,2744,桃園市,龍潭區,2010/6/2,0.0,桃園市龍潭區,2010,6,2
2745,2745,彰化縣,埤頭鄉,2010/6/2,0.0,彰化縣埤頭鄉,2010,6,2
2746,2746,花蓮縣,富里鄉,2010/6/2,0.0,花蓮縣富里鄉,2010,6,2
2747,2747,宜蘭縣,壯圍鄉,2010/6/21,4.333333333,宜蘭縣壯圍鄉,2010,6,21
2748,2748,宜蘭縣,礁溪鄉,2010/6/21,1.625,宜蘭縣礁溪鄉,2010,6,21
2749,2749,宜蘭縣,三星鄉,2010/6/21,0.875,宜蘭縣三星鄉,2010,6,21
2750,2750,桃園市,楊梅區,2010/6/22,5.8333333320000005,桃園市楊梅區,2010,6,22
2751,2751,花蓮縣,富里鄉,2010/6/22,0.85,花蓮縣富里鄉,2010,6,22
2752,2752,花蓮縣,玉里鎮,2010/6/22,0.3,花蓮縣玉里鎮,2010,6,22
2753,2753,桃園市,平鎮區,2010/6/22,0.0,桃園市平鎮區,2010,6,22
2754,2754,桃園市,桃園區,2010/6/22,0.0,桃園市桃園區,2010,6,22
2755,2755,宜蘭縣,壯圍鄉,2010/6/28,2.46875,宜蘭縣壯圍鄉,2010,6,28
2756,2756,宜蘭縣,礁溪鄉,2010/6/28,1.382352941,宜蘭縣礁溪鄉,2010,6,28
2757,2757,宜蘭縣,三星鄉,2010/6/28,0.433333333,宜蘭縣三星鄉,2010,6,28
2758,2758,南投縣,名間鄉,2010/6/3,24.99999992,南投縣名間鄉,2010,6,3
2759,2759,南投縣,南投市,2010/6/3,9.999999999,南投縣南投市,2010,6,3
2760,2760,台東縣,關山鎮,2010/6/3,9.0,台東縣關山鎮,2010,6,3
2761,2761,台東縣,池上鄉,2010/6/3,5.0,台東縣池上鄉,2010,6,3
2762,2762,台東縣,鹿野鄉,2010/6/3,1.0,台東縣鹿野鄉,2010,6,3
2763,2763,雲林縣,大埤鄉,2010/6/3,0.866425993,雲林縣大埤鄉,2010,6,3
2764,2764,雲林縣,斗南鎮,2010/6/3,0.844748858,雲林縣斗南鎮,2010,6,3
2765,2765,雲林縣,莿桐鄉,2010/6/3,0.727272727,雲林縣莿桐鄉,2010,6,3
2766,2766,雲林縣,土庫鎮,2010/6/3,0.384615385,雲林縣土庫鎮,2010,6,3
2767,2767,雲林縣,西螺鎮,2010/6/3,0.037220843999999996,雲林縣西螺鎮,2010,6,3
2768,2768,南投縣,名間鄉,2010/6/30,2.0,南投縣名間鄉,2010,6,30
2769,2769,桃園市,楊梅區,2010/6/30,1.666666666,桃園市楊梅區,2010,6,30
2770,2770,桃園市,平鎮區,2010/6/30,0.0,桃園市平鎮區,2010,6,30
2771,2771,桃園市,桃園區,2010/6/30,0.0,桃園市桃園區,2010,6,30
2772,2772,苗栗縣,銅鑼鄉,2010/6/4,5.0,苗栗縣銅鑼鄉,2010,6,4
2773,2773,臺中市,大肚區,2010/6/7,4.090909091,臺中市大肚區,2010,6,7
2774,2774,臺中市,烏日區,2010/6/7,4.09090909,臺中市烏日區,2010,6,7
2775,2775,臺中市,龍井區,2010/6/7,4.0,臺中市龍井區,2010,6,7
2776,2776,臺中市,梧棲區,2010/6/7,3.166666667,臺中市梧棲區,2010,6,7
2777,2777,臺中市,霧峰區,2010/6/7,2.0,臺中市霧峰區,2010,6,7
2778,2778,宜蘭縣,礁溪鄉,2010/6/7,1.875,宜蘭縣礁溪鄉,2010,6,7
2779,2779,宜蘭縣,壯圍鄉,2010/6/7,1.6333333330000002,宜蘭縣壯圍鄉,2010,6,7
2780,2780,宜蘭縣,三星鄉,2010/6/7,0.5,宜蘭縣三星鄉,2010,6,7
2781,2781,臺中市,外埔區,2010/6/8,3.095238095,臺中市外埔區,2010,6,8
2782,2782,南投縣,名間鄉,2010/6/8,2.0,南投縣名間鄉,2010,6,8
2783,2783,臺中市,大安區,2010/6/8,2.0,臺中市大安區,2010,6,8
2784,2784,臺中市,清水區,2010/6/8,2.0,臺中市清水區,2010,6,8
2785,2785,臺中市,大甲區,2010/6/8,2.0,臺中市大甲區,2010,6,8
2786,2786,臺中市,后里區,2010/6/8,2.0,臺中市后里區,2010,6,8
2787,2787,花蓮縣,玉里鎮,2010/6/8,0.2,花蓮縣玉里鎮,2010,6,8
2788,2788,南投縣,南投市,2010/6/8,0.125,南投縣南投市,2010,6,8
2789,2789,彰化縣,田中鎮,2010/6/8,0.078740157,彰化縣田中鎮,2010,6,8
2790,2790,彰化縣,社頭鄉,2010/6/8,0.075757576,彰化縣社頭鄉,2010,6,8
2791,2791,彰化縣,二水鄉,2010/6/8,0.014245013999999999,彰化縣二水鄉,2010,6,8
2792,2792,彰化縣,芬園鄉,2010/6/8,0.0,彰化縣芬園鄉,2010,6,8
2793,2793,彰化縣,員林鎮,2010/6/8,0.0,彰化縣員林鎮,2010,6,8
2794,2794,花蓮縣,富里鄉,2010/6/9,0.425,花蓮縣富里鄉,2010,6,9
2795,2795,雲林縣,崙背鄉,2010/6/9,0.41284403700000005,雲林縣崙背鄉,2010,6,9
2796,2796,雲林縣,麥寮鄉,2010/6/9,0.384615385,雲林縣麥寮鄉,2010,6,9
2797,2797,雲林縣,大埤鄉,2010/6/9,0.341614907,雲林縣大埤鄉,2010,6,9
2798,2798,彰化縣,北斗鎮,2010/6/9,0.089285714,彰化縣北斗鎮,2010,6,9
2799,2799,彰化縣,二林鎮,2010/6/9,0.010183299,彰化縣二林鎮,2010,6,9
2800,2800,彰化縣,田尾鄉,2010/6/9,0.0,彰化縣田尾鄉,2010,6,9
2801,2801,桃園市,龍潭區,2010/7/1,4.1,桃園市龍潭區,2010,7,1
2802,2802,宜蘭縣,壯圍鄉,2010/7/13,2.1875,宜蘭縣壯圍鄉,2010,7,13
2803,2803,宜蘭縣,礁溪鄉,2010/7/13,1.7,宜蘭縣礁溪鄉,2010,7,13
2804,2804,桃園市,龍潭區,2010/7/16,3.0,桃園市龍潭區,2010,7,16
2805,2805,宜蘭縣,壯圍鄉,2010/7/19,1.083333333,宜蘭縣壯圍鄉,2010,7,19
2806,2806,宜蘭縣,三星鄉,2010/7/19,0.7857142859999999,宜蘭縣三星鄉,2010,7,19
2807,2807,宜蘭縣,礁溪鄉,2010/7/19,0.625,宜蘭縣礁溪鄉,2010,7,19
2808,2808,南投縣,名間鄉,2010/7/28,0.0,南投縣名間鄉,2010,7,28
2809,2809,桃園市,龍潭區,2010/7/30,3.0,桃園市龍潭區,2010,7,30
2810,2810,宜蘭縣,壯圍鄉,2010/7/5,2.538461538,宜蘭縣壯圍鄉,2010,7,5
2811,2811,宜蘭縣,礁溪鄉,2010/7/5,1.307692308,宜蘭縣礁溪鄉,2010,7,5
2812,2812,宜蘭縣,三星鄉,2010/7/5,0.571428571,宜蘭縣三星鄉,2010,7,5
2813,2813,南投縣,名間鄉,2010/7/6,0.0,南投縣名間鄉,2010,7,6
2814,2814,南投縣,名間鄉,2010/8/10,0.0,南投縣名間鄉,2010,8,10
2815,2815,南投縣,名間鄉,2010/8/24,0.0,南投縣名間鄉,2010,8,24
2816,2816,南投縣,名間鄉,2010/9/23,0.0,南投縣名間鄉,2010,9,23
2817,2817,南投縣,名間鄉,2010/9/9,0.0,南投縣名間鄉,2010,9,9
2818,2818,南投縣,名間鄉,2011/10/26,0.0,南投縣名間鄉,2011,10,26
2819,2819,南投縣,名間鄉,2011/10/9,0.0,南投縣名間鄉,2011,10,9
2820,2820,南投縣,名間鄉,2011/11/25,0.0,南投縣名間鄉,2011,11,25
2821,2821,南投縣,名間鄉,2011/11/28,0.0,南投縣名間鄉,2011,11,28
2822,2822,高雄市,美濃區,2011/3/17,1.666666666,高雄市美濃區,2011,3,17
2823,2823,花蓮縣,玉里鎮,2011/3/21,0.0,花蓮縣玉里鎮,2011,3,21
2824,2824,彰化縣,二水鄉,2011/3/22,0.0,彰化縣二水鄉,2011,3,22
2825,2825,彰化縣,社頭鄉,2011/3/22,0.0,彰化縣社頭鄉,2011,3,22
2826,2826,彰化縣,芬園鄉,2011/3/22,0.0,彰化縣芬園鄉,2011,3,22
2827,2827,彰化縣,員林鎮,2011/3/22,0.0,彰化縣員林鎮,2011,3,22
2828,2828,彰化縣,彰化市,2011/3/22,0.0,彰化縣彰化市,2011,3,22
2829,2829,花蓮縣,富里鄉,2011/3/22,0.0,花蓮縣富里鄉,2011,3,22
2830,2830,彰化縣,秀水鄉,2011/3/23,0.0,彰化縣秀水鄉,2011,3,23
2831,2831,彰化縣,埤頭鄉,2011/3/23,0.0,彰化縣埤頭鄉,2011,3,23
2832,2832,彰化縣,溪湖鎮,2011/3/23,0.0,彰化縣溪湖鎮,2011,3,23
2833,2833,高雄市,美濃區,2011/3/24,0.3125,高雄市美濃區,2011,3,24
2834,2834,南投縣,草屯鎮,2011/3/24,0.0,南投縣草屯鎮,2011,3,24
2835,2835,雲林縣,大埤鄉,2011/3/24,0.0,雲林縣大埤鄉,2011,3,24
2836,2836,雲林縣,元長鄉,2011/3/24,0.0,雲林縣元長鄉,2011,3,24
2837,2837,雲林縣,斗南鎮,2011/3/24,0.0,雲林縣斗南鎮,2011,3,24
2838,2838,雲林縣,莿桐鄉,2011/3/24,0.0,雲林縣莿桐鄉,2011,3,24
2839,2839,嘉義縣,大林鎮,2011/3/24,0.0,嘉義縣大林鎮,2011,3,24
2840,2840,嘉義縣,六腳鄉,2011/3/24,0.0,嘉義縣六腳鄉,2011,3,24
2841,2841,嘉義縣,太保市,2011/3/24,0.0,嘉義縣太保市,2011,3,24
2842,2842,嘉義縣,水上鄉,2011/3/24,0.0,嘉義縣水上鄉,2011,3,24
2843,2843,嘉義縣,民雄鄉,2011/3/24,0.0,嘉義縣民雄鄉,2011,3,24
2844,2844,嘉義縣,新港鄉,2011/3/24,0.0,嘉義縣新港鄉,2011,3,24
2845,2845,宜蘭縣,三星鄉,2011/3/24,0.0,宜蘭縣三星鄉,2011,3,24
2846,2846,宜蘭縣,礁溪鄉,2011/3/24,0.0,宜蘭縣礁溪鄉,2011,3,24
2847,2847,臺南市,西港區,2011/3/24,0.0,臺南市西港區,2011,3,24
2848,2848,臺南市,佳里區,2011/3/24,0.0,臺南市佳里區,2011,3,24
2849,2849,臺南市,東山區,2011/3/24,0.0,臺南市東山區,2011,3,24
2850,2850,臺南市,後壁區,2011/3/24,0.0,臺南市後壁區,2011,3,24
2851,2851,南投縣,名間鄉,2011/3/25,0.0,南投縣名間鄉,2011,3,25
2852,2852,南投縣,南投市,2011/3/25,0.0,南投縣南投市,2011,3,25
2853,2853,臺南市,後壁區,2011/3/28,4.05,臺南市後壁區,2011,3,28
2854,2854,臺南市,六甲區,2011/3/28,1.483333333,臺南市六甲區,2011,3,28
2855,2855,臺南市,官田區,2011/3/28,1.4791666669999999,臺南市官田區,2011,3,28
2856,2856,臺南市,柳營區,2011/3/28,1.434210526,臺南市柳營區,2011,3,28
2857,2857,臺南市,東山區,2011/3/28,1.174418605,臺南市東山區,2011,3,28
2858,2858,臺南市,西港區,2011/3/28,0.0,臺南市西港區,2011,3,28
2859,2859,南投縣,名間鄉,2011/3/29,0.0,南投縣名間鄉,2011,3,29
2860,2860,南投縣,南投市,2011/3/29,0.0,南投縣南投市,2011,3,29
2861,2861,彰化縣,二林鎮,2011/3/30,0.0,彰化縣二林鎮,2011,3,30
2862,2862,彰化縣,和美鎮,2011/3/30,0.0,彰化縣和美鎮,2011,3,30
2863,2863,彰化縣,埔鹽鄉,2011/3/30,0.0,彰化縣埔鹽鄉,2011,3,30
2864,2864,彰化縣,鹿港鎮,2011/3/30,0.0,彰化縣鹿港鎮,2011,3,30
2865,2865,南投縣,草屯鎮,2011/3/30,0.0,南投縣草屯鎮,2011,3,30
2866,2866,嘉義縣,太保市,2011/3/31,1.25,嘉義縣太保市,2011,3,31
2867,2867,雲林縣,莿桐鄉,2011/3/31,0.2,雲林縣莿桐鄉,2011,3,31
2868,2868,嘉義縣,水上鄉,2011/3/31,0.1,嘉義縣水上鄉,2011,3,31
2869,2869,嘉義縣,民雄鄉,2011/3/31,0.005,嘉義縣民雄鄉,2011,3,31
2870,2870,嘉義縣,新港鄉,2011/3/31,0.003333333,嘉義縣新港鄉,2011,3,31
2871,2871,彰化縣,二水鄉,2011/3/31,0.0,彰化縣二水鄉,2011,3,31
2872,2872,彰化縣,大城鄉,2011/3/31,0.0,彰化縣大城鄉,2011,3,31
2873,2873,彰化縣,竹塘鄉,2011/3/31,0.0,彰化縣竹塘鄉,2011,3,31
2874,2874,彰化縣,社頭鄉,2011/3/31,0.0,彰化縣社頭鄉,2011,3,31
2875,2875,彰化縣,埤頭鄉,2011/3/31,0.0,彰化縣埤頭鄉,2011,3,31
2876,2876,彰化縣,溪洲鄉,2011/3/31,0.0,彰化縣溪洲鄉,2011,3,31
2877,2877,雲林縣,大埤鄉,2011/3/31,0.0,雲林縣大埤鄉,2011,3,31
2878,2878,雲林縣,斗南鎮,2011/3/31,0.0,雲林縣斗南鎮,2011,3,31
2879,2879,雲林縣,林內鄉,2011/3/31,0.0,雲林縣林內鄉,2011,3,31
2880,2880,嘉義縣,六腳鄉,2011/3/31,0.0,嘉義縣六腳鄉,2011,3,31
2881,2881,嘉義縣,鹿草鄉,2011/3/31,0.0,嘉義縣鹿草鄉,2011,3,31
2882,2882,臺南市,白河區,2011/4/12,16.23931624,臺南市白河區,2011,4,12
2883,2883,臺南市,後壁區,2011/4/12,13.83928571,臺南市後壁區,2011,4,12
2884,2884,臺南市,東山區,2011/4/12,11.54651163,臺南市東山區,2011,4,12
2885,2885,臺南市,六甲區,2011/4/12,8.5,臺南市六甲區,2011,4,12
2886,2886,臺南市,官田區,2011/4/12,6.125,臺南市官田區,2011,4,12
2887,2887,臺南市,柳營區,2011/4/12,5.983333332999999,臺南市柳營區,2011,4,12
2888,2888,南投縣,名間鄉,2011/4/12,5.0,南投縣名間鄉,2011,4,12
2889,2889,臺南市,西港區,2011/4/12,4.553571428,臺南市西港區,2011,4,12
2890,2890,彰化縣,社頭鄉,2011/4/12,3.6666666660000002,彰化縣社頭鄉,2011,4,12
2891,2891,彰化縣,田尾鄉,2011/4/12,2.976190475,彰化縣田尾鄉,2011,4,12
2892,2892,彰化縣,芬園鄉,2011/4/12,2.105263158,彰化縣芬園鄉,2011,4,12
2893,2893,彰化縣,埔心鄉,2011/4/12,1.875,彰化縣埔心鄉,2011,4,12
2894,2894,彰化縣,永靖鄉,2011/4/12,0.806451613,彰化縣永靖鄉,2011,4,12
2895,2895,彰化縣,北斗鎮,2011/4/12,0.0,彰化縣北斗鎮,2011,4,12
2896,2896,南投縣,南投市,2011/4/12,0.0,南投縣南投市,2011,4,12
2897,2897,嘉義縣,民雄鄉,2011/4/13,3.35,嘉義縣民雄鄉,2011,4,13
2898,2898,嘉義縣,太保市,2011/4/13,2.795454545,嘉義縣太保市,2011,4,13
2899,2899,雲林縣,斗南鎮,2011/4/13,0.8,雲林縣斗南鎮,2011,4,13
2900,2900,嘉義縣,新港鄉,2011/4/13,0.75,嘉義縣新港鄉,2011,4,13
2901,2901,雲林縣,林內鄉,2011/4/13,0.7,雲林縣林內鄉,2011,4,13
2902,2902,雲林縣,莿桐鄉,2011/4/13,0.6,雲林縣莿桐鄉,2011,4,13
2903,2903,嘉義縣,水上鄉,2011/4/13,0.55,嘉義縣水上鄉,2011,4,13
2904,2904,嘉義縣,鹿草鄉,2011/4/13,0.375,嘉義縣鹿草鄉,2011,4,13
2905,2905,雲林縣,大埤鄉,2011/4/13,0.18,雲林縣大埤鄉,2011,4,13
2906,2906,彰化縣,大城鄉,2011/4/13,0.0,彰化縣大城鄉,2011,4,13
2907,2907,彰化縣,伸港鄉,2011/4/13,0.0,彰化縣伸港鄉,2011,4,13
2908,2908,彰化縣,芳苑鄉,2011/4/13,0.0,彰化縣芳苑鄉,2011,4,13
2909,2909,彰化縣,鹿港鎮,2011/4/13,0.0,彰化縣鹿港鎮,2011,4,13
2910,2910,南投縣,南投市,2011/4/13,0.0,南投縣南投市,2011,4,13
2911,2911,南投縣,草屯鎮,2011/4/13,0.0,南投縣草屯鎮,2011,4,13
2912,2912,高雄市,美濃區,2011/4/14,0.0,高雄市美濃區,2011,4,14
2913,2913,花蓮縣,玉里鎮,2011/4/18,0.25,花蓮縣玉里鎮,2011,4,18
2914,2914,臺南市,後壁區,2011/4/19,20.10714286,臺南市後壁區,2011,4,19
2915,2915,臺南市,東山區,2011/4/19,14.63953488,臺南市東山區,2011,4,19
2916,2916,臺南市,六甲區,2011/4/19,11.375,臺南市六甲區,2011,4,19
2917,2917,臺南市,官田區,2011/4/19,8.979166666,臺南市官田區,2011,4,19
2918,2918,臺南市,白河區,2011/4/19,8.162393162,臺南市白河區,2011,4,19
2919,2919,臺南市,柳營區,2011/4/19,7.842105263,臺南市柳營區,2011,4,19
2920,2920,臺南市,西港區,2011/4/19,7.160714285,臺南市西港區,2011,4,19
